54.89592425672419,-1,-1,47.00066488891407,-1,41.60904348816493,-1,-1
55.1956746493781,-1,61.624366122500604,47.56574397610112,-1,41.70806276968519,-1,-1
55.56808886402339,47.16791812238484,-1,48.25971404805462,49.96248592694322,41.5225842163033,-1,-1
55.7477578024444,48.15664543964831,62.20128616033595,-1,-1,41.677331968349414,-1,-1
56.515484603779164,49.8196748283246,63.04016576754855,50.224496015390734,-1,-1,-1,-1
62.51249875024994,68.52919086053767,63.97265040624782,59.81011620119125,-1,48.21306876771069,-1,-1
64.31028300357572,-1,66.12582702696429,62.863443271904856,-1,48.654393429576324,-1,-1
64.61859252568102,72.75859055809148,66.77059607342142,63.524109596278485,-1,-1,-1,-1
65.12488003827723,-1,67.42495828697264,64.53923225449773,-1,48.72627627882106,-1,-1
65.2806441451063,73.74618634207467,67.87580570424193,64.89077361227865,-1,48.72627627882106,-1,-1
65.2806441451063,73.74618634207467,67.98391353842466,65.04805915628843,-1,48.570181181461535,-1,-1
65.2806441451063,73.74618634207467,67.87580570424193,-1,-1,48.570181181461535,-1,-1
67.01539002348639,68.80089025586805,73.3050134711126,69.18498753342375,-1,-1,-1,-1
-1,-1,73.3050134711126,69.73162840490677,-1,-1,-1,-1
-1,69.15065075615702,-1,-1,-1,-1,-1,-1
-1,-1,-1,69.88785659898292,-1,-1,-1,-1
67.39899850887994,69.60648317506065,73.21287455086025,69.65629906907199,-1,-1,-1,-1
67.57588327206682,70.21395872616783,-1,70.13246395215272,-1,-1,-1,-1
67.57588327206682,70.21395872616783,-1,70.32513775315338,-1,-1,-1,-1
69.82343804196411,-1,73.38937252763509,68.67359390624608,-1,50.55937104039171,-1,-1
-1,-1,73.70973477092426,-1,-1,50.55937104039171,-1,-1
70.5163988019808,71.30567999816003,74.11688404135727,69.57460025037874,-1,-1,-1,-1
71.00176054155277,71.30567999816003,74.61442554895132,-1,-1,-1,-1,-1
71.69553682064178,-1,-1,70.65452922495486,-1,-1,-1,-1
71.76916120451736,72.10062413044703,75.20804478245661,70.65452922495486,-1,-1,-1,-1
69.07106847298658,72.889042386356,76.52001372190153,75.27034608662298,-1,-1,-1,-1
69.50944180469298,74.03757491976624,77.2172260574025,76.50163396947806,-1,-1,-1,-1
-1,74.19737192111322,77.40356903915995,-1,-1,53.051861418804144,-1,-1
70.11998645179561,-1,77.63053522937994,77.30014553673233,-1,-1,-1,-1
-1,74.81017644679098,77.84118447197473,77.45079082875785,-1,-1,-1,-1
70.04329018542747,74.81017644679098,77.72145778354907,77.45079082875785,-1,-1,-1,-1
70.31402776118006,-1,78.0544681616626,77.90579246756944,-1,-1,-1,-1
-1,75.16190857076475,78.28034555365734,78.10409720366788,-1,-1,-1,-1
70.91191719309245,-1,-1,72.5,-1,-1,-1,-1
71.0585146199947,73.1013850757973,75.93829732091706,72.6502752919767,-1,-1,-1,-1
71.20568797504873,-1,76.37776181585842,72.85001715854294,-1,-1,-1,-1
71.20568797504873,-1,76.37776181585842,72.85001715854294,-1,-1,-1,-1
71.35343369453219,73.15437444199766,-1,-1,-1,-1,-1,-1
71.35343369453219,73.45108916823494,-1,72.80109889280519,-1,52.28109122809125,-1,-1
71.80006963784923,73.45108916823494,-1,73.10437743391294,-1,52.44520950477746,-1,-1
70.95112754565638,75.35955480229431,75.92636235195256,75.51365770508008,-1,-1,-1,-1
-1,75.50662222613325,75.8188630882843,75.35582260184013,-1,-1,-1,-1
71.35343369453219,75.65422988835456,76.04480587127566,75.90166335463275,-1,-1,-1,-1
71.50174823037545,-1,76.03453162872775,75.7074963263216,-1,54.832130179302716,-1,-1
71.50174823037545,76.1712708309373,76.25286879849178,75.86542361313222,-1,55.21605291941828,-1,-1
71.50174823037545,76.31677404083587,76.25286879849178,75.83081497649883,-1,55.056788863863105,-1,-1
70.9458420205159,73.81734213584231,-1,73.87827826905551,-1,-1,-1,-1
-1,-1,75.95434483951527,73.91295556260756,-1,-1,-1,-1
70.45565981523414,-1,75.95434483951527,73.87827826905551,-1,-1,-1,-1
70.59789302805007,73.6719926430662,75.39562321514425,73.52635581884907,-1,-1,-1,-1
-1,73.52720584926371,75.29151678642157,72.82255831814754,-1,-1,-1,-1
-1,72.71347880551446,-1,72.34854870693675,-1,-1,-1,-1
67.95586803212802,69.75179209167317,72.1426538186668,69.05115857101892,-1,-1,-1,-1
65.77328485030985,66.33485132266446,69.09594778277523,65.04805915628843,-1,-1,-1,-1
63.411848261977035,61.71709649683789,-1,-1,-1,50.3841492932053,-1,-1
-1,55.33138801801379,61.849110745426245,-1,-1,49.35838327984416,-1,-1
57.80624966212564,50.89756870421219,-1,-1,-1,-1,-1,-1
-1,49.46842427245889,59.90095992553041,-1,-1,-1,-1,-1
56.43857280264979,46.738634982207174,59.722797154855364,-1,53.96584568039307,48.06571023089121,-1,-1
55.90896618611365,-1,58.89874786444955,-1,54.67003292481174,-1,-1,-1
55.724770075793046,43.384905209070126,59.178226570251326,42.60575078554537,54.91812087098393,47.92702786528704,-1,-1
52.27152666605405,40.945848385398,53.84468404587402,-1,-1,44.14748010928823,-1,-1
-1,37.00084458495508,-1,-1,-1,46.283096266347606,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1
52.23803690798497,34.24269995196057,-1,-1,55.453809607636515,47.762432936357,-1,-1
52.06966487312935,33.10966626228661,-1,-1,-1,-1,-1,-1
52.03664574124662,32.623802660021106,-1,-1,-1,48.89082224712528,-1,-1
52.146428449127754,-1,-1,-1,57.51575871011352,50.55009891187158,-1,-1
59.25580140374443,34.92849839314596,-1,-1,66.46098479559267,62.63036404173298,61.85315270865342,-1
-1,34.54887841884307,-1,-1,-1,66.85478666483051,66.29668166658116,71.50043706160123
-1,-1,-1,-1,-1,69.11087106960815,68.34562897508516,-1
59.150760772791415,35.11498967677479,-1,-1,-1,-1,71.20963769041379,76.86880056303728
-1,35.033020138149666,-1,-1,-1,-1,72.605957055878,78.85310710428601
-1,35.70889244992065,-1,-1,-1,-1,75.10326224605693,-1
61.201000808810306,-1,-1,-1,-1,78.31227553838542,78.01442174367506,-1
-1,-1,-1,-1,-1,-1,-1,106.60001172607815
-1,-1,-1,-1,-1,103.69938524407944,-1,111.63360829069353
-1,-1,-1,-1,-1,-1,101.21388244702403,112.74002173141533
78.52149387269705,-1,-1,-1,99.58068336780984,-1,101.09030616236159,112.69344479604837
78.71507161909973,-1,-1,-1,99.90151400254152,-1,100.54756337176948,112.50999955559506
-1,-1,-1,-1,-1,-1,100.52020941084434,112.50999955559506
-1,-1,-1,-1,-1,104.55859601199703,100.52020941084434,112.34016423345659
-1,-1,-1,-1,-1,-1,94.96611237699477,108.35733708429716
-1,-1,-1,-1,-1,-1,93.72432981888961,108.03384886228945
73.77711365999622,48.49548948098163,-1,-1,95.06741029395931,-1,93.72432981888961,107.87261005463806
73.42385511535062,-1,-1,-1,-1,-1,93.5524585459944,-1
-1,-1,-1,-1,-1,95.16104770335392,93.18161031018943,-1
-1,-1,-1,-1,-1,-1,92.8281342050997,-1
-1,-1,-1,-1,-1,-1,-1,-1
69.68231482951754,-1,-1,-1,-1,-1,87.36274949885677,100.7682985864106
-1,-1,-1,-1,-1,-1,80.3185065847218,-1
64.27723158319748,-1,-1,-1,80.01562347441904,-1,-1,-1
63.405441406869805,-1,-1,-1,-1,-1,75.22300180131074,-1
61.9727762812027,-1,-1,-1,-1,-1,72.34638899074369,-1
60.339145668463026,41.743262929483606,-1,-1,-1,76.09615627612212,69.44872209047479,-1
59.05982136783009,-1,-1,-1,-1,72.73797151419608,66.64692416008408,74.96665925596525
56.62431015032325,-1,-1,-1,-1,-1,62.755975811073164,71.42566065497749
55.21605291941828,-1,-1,-1,64.77846864506755,68.1308483728186,61.3417679888671,-1
54.23156368757958,34.75809258287917,-1,-1,-1,66.84309986827361,59.92756043758164,68.76817941461007
-1,34.20617634287703,-1,-1,63.19859571224664,66.49154081535485,59.75156901705594,68.59300255857006
-1,33.91625716378504,-1,-1,-1,66.02319668116654,59.22045676959947,68.06109387895555
53.350843479742664,33.213325638966054,-1,-1,-1,65.10232330723689,58.35344891263926,67.20863039818622
-1,-1,-1,-1,-1,66.77434013152057,60.83687204319433,68.88622866727427
-1,38.737901337062645,-1,-1,-1,66.9215959164155,-1,-1
-1,-1,-1,-1,-1,-1,57.372685138487284,66.72705598181295
59.481089431852205,42.26774775168414,-1,-1,62.75398393727684,67.03916765593081,56.4695714522432,67.05594679072095
59.820565025750135,42.9861896427213,-1,-1,-1,67.40780741130807,56.218880280560555,-1
59.96040360104325,43.382744265433466,-1,-1,-1,-1,56.29442690000494,66.46239538265229
60.40281450396165,43.03269106156388,-1,-1,-1,67.14024500997893,56.12764470383556,-1
57.98706752371601,30.364452901377952,-1,-1,-1,-1,51.716776775046604,62.16158379578178
57.76947723495514,30.364452901377952,-1,-1,62.15002011262748,60.56091974202506,52.6100038015585,62.70964838045259
-1,30.291294128841706,-1,-1,-1,60.25,52.40229002629561,62.666777482171526
-1,-1,-1,-1,-1,59.942680954391754,52.36888389110465,62.43046131497027
-1,-1,-1,-1,-1,59.339068074920085,51.62363799656123,61.77782773778955
56.85178097474168,-1,-1,-1,-1,59.12539640459081,51.4423220704509,61.39421796879573
57.19484242482009,-1,-1,-1,-1,59.38697247713508,51.97234841721124,62.0695174783887
59.25896556640185,-1,-1,-1,-1,60.84457658657836,51.44961127161215,60.876925020897694
59.60075502877459,34.706807689558545,-1,-1,-1,61.10902142891833,52.3450093132096,61.58327695080865
-1,-1,-1,-1,63.0956614990286,61.32087735836792,52.51725906785311,61.58327695080865
60.06923089236285,-1,-1,-1,63.0956614990286,-1,52.51725906785311,61.58327695080865
-1,-1,-1,-1,63.25345840347388,-1,52.69843451185244,61.58327695080865
60.28474102125678,-1,-1,-1,-1,-1,52.68420066775238,61.768215936677336
60.50051652672066,35.892199709686224,-1,-1,-1,62.2218811994623,53.03772242470448,62.325757115337154
-1,-1,-1,-1,-1,59.85659946906439,52.28109122809125,-1
-1,37.80294300712578,-1,-1,-1,59.97707895521422,52.659875617019836,61.02509729611252
61.71912183432295,37.80294300712578,-1,-1,-1,59.97707895521422,-1,61.02509729611252
61.9440271535521,37.80294300712578,-1,-1,60.50051652672066,59.75836761492067,52.06966487312935,60.63466417817452
61.604585868261466,-1,-1,-1,-1,59.44430166130308,51.52972443163266,59.85868775708335
61.04506532063014,37.04811061309335,-1,-1,-1,-1,50.61867244406949,58.86955919658308
-1,36.138621999185304,-1,-1,-1,-1,49.336218947138626,57.57223723288856
60.897454790820284,-1,-1,-1,-1,-1,49.1591802209923,54.35358773806932
59.578729425861376,-1,-1,-1,-1,52.66996297701376,46.53560464848394,-1
57.404268133998535,26.627053911388696,-1,-1,-1,49.391927478080866,44.51474474822921,-1
-1,26.40075756488817,-1,-1,-1,48.44197559968008,43.93887800115064,-1
-1,26.248809496813376,-1,-1,-1,47.734945270734315,44.091524128793736,46.64828507030028
-1,-1,-1,-1,52.099064291021584,46.9021587989295,44.15385034173124,-1
56.80723985549729,26.707910813090567,-1,-1,51.97114584074513,46.830812506297605,44.244349921769675,46.30604712129939
-1,25.900048262503297,-1,-1,44.81141037726887,41.15595339680518,49.52019789944301,-1
48.48324452839352,25.124689052802225,-1,-1,-1,40.21582400001273,50.350024826210365,-1
48.104053883222775,24.931155207891994,-1,-1,43.829214001622255,39.88264033385954,49.99249943741561,39.92571226665844
47.73101716913227,25.112248007695367,-1,-1,43.716415681068824,39.57350755240177,50.855186559484764,-1
-1,25.124689052802225,62.42595614005443,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1
47.20699100768868,21.910328614605486,52.85002365183955,-1,-1,37.36642878306676,51.52184002925361,-1
45.62688352276539,21.25,-1,-1,47.961573160187314,36.52824249810001,50.94911677350256,-1
45.74726767797176,21.84176046018269,-1,-1,49.16299421312742,-1,52.04144982607614,-1
46.8841657705456,22.612220147522002,-1,-1,-1,38.90774344523208,-1,43.75
46.8841657705456,22.612220147522002,-1,-1,51.63634863155992,40.152833025827704,-1,44.500702241650075
47.569028789749325,23.384022322945214,-1,-1,52.15361924162119,41.398218560706205,55.69167352486366,-1
-1,-1,-1,-1,-1,-1,-1,-1
209.7266077539996,-1,193.49838500618034,-1,204.33810829113594,196.86876974268927,-1,-1
209.7266077539996,-1,193.4870796720029,-1,204.33810829113594,196.66278244751854,-1,-1
209.7266077539996,-1,193.4870796720029,-1,204.54247725105904,196.86876974268927,-1,-1
209.88761873917193,-1,193.4870796720029,-1,204.54247725105904,196.66278244751854,-1,-1
210.23989274160127,-1,193.6693380481278,-1,204.54247725105904,196.86876974268927,-1,-1
209.88761873917193,-1,193.4870796720029,-1,-1,196.66278244751854,-1,-1
120.20737290199799,-1,114.71377423831892,-1,100.59355098613429,97.7509590745789,-1,-1
120.20737290199799,-1,114.72930096535933,-1,100.59355098613429,97.7509590745789,-1,-1
119.96353612660808,-1,114.71377423831892,-1,100.59355098613429,97.7509590745789,-1,-1
119.96353612660808,-1,114.71377423831892,-1,100.59355098613429,97.7509590745789,-1,-1
119.96353612660808,-1,114.71377423831892,-1,100.59355098613429,97.7509590745789,-1,-1
120.20737290199799,-1,114.72930096535933,-1,100.62616458953407,97.7509590745789,-1,-1
117.82534744272982,-1,113.66755253809242,-1,98.11855074347562,-1,-1,-1
117.47765745025733,-1,112.60689366108986,-1,-1,96.50518120805742,-1,-1
117.77361758899995,-1,113.20887774375294,-1,-1,-1,-1,-1
-1,-1,113.10200042439568,-1,-1,-1,-1,-1
116.74357584038619,-1,111.82939014409405,-1,97.84234768238137,96.50518120805742,-1,-1
116.39695013186557,-1,111.82939014409405,-1,97.84234768238137,96.50809551535042,-1,-1
116.05198188742835,-1,111.54735541463992,-1,97.7375311740582,-1,-1,-1
118.97189794232922,-1,112.80209439544994,-1,99.80387016543997,94.61930299891243,-1,-1
118.85731992603569,-1,113.05142635101956,-1,100.05248622598042,94.6321826864413,-1,-1
119.04437197952703,-1,112.74972283779681,-1,99.52920425684111,94.6321826864413,-1,-1
119.10079764636339,-1,112.74972283779681,-1,99.75250623417939,94.6321826864413,-1,-1
119.21514165574774,-1,112.78408575681235,-1,100.02655897310474,94.6321826864413,-1,-1
119.33147112141039,-1,113.05142635101956,-1,99.83048131708071,-1,-1,-1
119.39037859057153,-1,112.83976471085005,-1,100.13397275650257,94.6747722468874,-1,-1
128.31236300528488,-1,122.92197728640717,-1,111.94111175077725,110.02641728239632,-1,-1
128.75655323128217,-1,123.65804664476954,-1,-1,109.97869111787065,-1,-1
129.14381518291924,-1,123.44862291658016,-1,111.94111175077725,-1,-1,-1
129.09613665791863,-1,123.43469933531657,-1,-1,110.00227270379463,-1,-1
128.75655323128217,-1,123.4212805799713,-1,112.48222081733628,-1,-1,-1
128.57390870623792,-1,123.61153870088343,-1,112.57275425252773,-1,-1,-1
126.20717095315939,-1,120.49948132668456,-1,107.44329899998418,-1,-1,-1
126.79215275402497,-1,121.77977048754855,-1,107.96411440844592,-1,-1,-1
126.59482611860565,-1,121.43336650196271,-1,108.11336642617323,107.54911668628432,-1,-1
126.25,-1,120.93515824606176,-1,-1,-1,-1,-1
126.39719142449329,-1,120.87390123595746,-1,107.78740650001743,107.53516866588345,-1,-1
126.30122723077555,-1,120.85450963865601,-1,107.76276026531615,107.52354393341022,-1,-1
120.71143276425808,-1,115.74325034316256,-1,102.36118649175575,-1,-1,-1
120.75931641078463,-1,115.77672477661476,-1,102.427108228242,-1,-1,-1
120.75931641078463,-1,115.77672477661476,-1,102.39384747141793,-1,-1,-1
120.75931641078463,-1,115.77672477661476,-1,102.14603516534551,-1,-1,-1
120.51400333571199,-1,115.75971881444771,-1,102.14603516534551,-1,-1,-1
120.71143276425808,-1,115.75971881444771,-1,102.36118649175575,-1,-1,-1
126.61062356690294,-1,119.80191985106082,-1,106.2441174842165,-1,-1,-1
126.85252263948084,-1,119.83843290030123,-1,106.49178372062326,-1,-1,-1
126.67404035555194,-1,119.81991695874271,-1,106.2441174842165,-1,-1,-1
126.61062356690294,-1,119.80191985106082,-1,106.45803163688497,-1,-1,-1
126.30568079069128,-1,119.80191985106082,-1,106.45803163688497,-1,-1,-1
126.19058007632741,-1,119.80191985106082,-1,106.45803163688497,-1,-1,-1
123.29258899057965,-1,117.4300323596992,-1,103.62824180695145,-1,-1,-1
123.11706827243735,-1,117.21374706065838,-1,103.45590848279281,102.98816679599652,-1,-1
123.4908903522847,-1,116.53540234623983,-1,103.20882956414145,-1,-1,-1
123.42431891649231,-1,116.53540234623983,-1,103.20882956414145,-1,-1,-1
123.42431891649231,-1,116.53540234623983,-1,103.20882956414145,-1,-1,-1
123.42431891649231,-1,116.50241413807699,-1,103.20882956414145,-1,-1,-1
122.76629219781789,-1,117.72345773039459,-1,104.90501656260295,-1,-1,-1
122.72428447540446,-1,117.69372328208502,-1,104.90501656260295,-1,-1,-1
122.72428447540446,-1,117.69372328208502,-1,104.90501656260295,-1,-1,-1
122.72428447540446,-1,117.70832595870183,-1,105.15286491579771,-1,-1,-1
122.72428447540446,-1,117.94331265485127,-1,105.15286491579771,103.87041205271115,-1,-1
122.72428447540446,-1,118.17888982385983,-1,105.15286491579771,-1,-1,-1
122.64175471673585,-1,118.17888982385983,-1,105.15286491579771,-1,-1,-1
127.67536959022284,-1,122.12391248236358,-1,109.81945410536332,-1,-1,-1
127.92014110373707,-1,122.373659338928,-1,109.7776161154905,-1,-1,-1
127.92014110373707,-1,122.60199835239229,-1,109.9829532245793,-1,-1,-1
128.11445078522564,-1,122.61244838922352,-1,109.9829532245793,-1,-1,-1
128.11445078522564,-1,122.61244838922352,-1,109.7776161154905,-1,-1,-1
127.81945274487761,-1,122.61244838922352,-1,109.9829532245793,-1,-1,-1
128.16493280144925,-1,122.61244838922352,-1,110.024145077342,-1,-1,-1
127.72749312501205,-1,122.84873829225923,-1,-1,-1,-1,-1
128.0197738632591,-1,122.86781515108015,-1,109.39949725661448,-1,-1,-1
127.77421492617358,-1,122.86781515108015,-1,109.43177098082622,-1,-1,-1
128.21880712282422,-1,122.86781515108015,-1,109.43177098082622,-1,-1,-1
128.21880712282422,-1,122.86781515108015,-1,109.43177098082622,-1,-1,-1
123.5053136508709,-1,117.67964989750777,-1,-1,-1,-1,-1
123.26039509915583,-1,117.67964989750777,-1,104.54574357667556,-1,-1,-1
123.26039509915583,-1,117.67964989750777,-1,-1,-1,-1,-1
123.26039509915583,-1,117.66610599488708,-1,-1,-1,-1,-1
123.31083691225196,-1,117.67964989750777,-1,104.54574357667556,-1,-1,-1
123.31083691225196,-1,117.67964989750777,-1,104.54574357667556,-1,-1,-1
125.22879061940988,-1,120.15198708302746,-1,106.49706568727609,-1,-1,-1
125.22879061940988,-1,120.12623568563197,-1,106.49706568727609,-1,-1,-1
124.98424900762495,-1,119.90334649208086,-1,106.42191973461107,-1,-1,-1
124.73972903610141,-1,120.1009991632043,-1,-1,-1,-1,-1
124.73972903610141,-1,119.65471156623963,-1,-1,-1,-1,-1
124.44326016301567,-1,119.15745885172275,-1,105.71778469112942,-1,-1,-1
124.3012972579128,-1,117.69372328208502,-1,105.2295110698515,-1,-1,-1
124.60362153645455,-1,117.72345773039459,-1,105.07527063967049,-1,-1,-1
124.54416887193074,-1,117.9729841955352,-1,105.32093808925175,-1,-1,-1
124.72820450884394,-1,117.9729841955352,-1,106.10431188222277,-1,-1,-1
124.60362153645455,-1,118.47204311566506,-1,106.10431188222277,-1,-1,-1
124.60362153645455,-1,-1,-1,105.56662588147829,-1,-1,-1
119.93800481915646,-1,114.33530732017998,-1,101.83595877684856,-1,-1,-1
119.83373898865044,-1,114.81506869744929,-1,102.28025224841792,-1,-1,-1
120.13013776733963,-1,114.81506869744929,-1,101.98835717865055,-1,-1,-1
120.13013776733963,-1,114.81506869744929,-1,101.98835717865055,-1,-1,-1
120.13013776733963,-1,114.81506869744929,-1,101.98835717865055,-1,-1,-1
120.13013776733963,-1,114.81506869744929,-1,101.98835717865055,-1,-1,-1
123.13508841918294,-1,119.38383475161116,-1,104.80279099337002,-1,-1,-1
123.13508841918294,-1,119.38383475161116,-1,104.80279099337002,-1,-1,-1
123.13508841918294,-1,119.38383475161116,-1,104.80279099337002,-1,-1,-1
123.13508841918294,-1,119.38383475161116,-1,104.80279099337002,-1,-1,-1
123.13508841918294,-1,119.38383475161116,-1,104.80279099337002,-1,-1,-1
123.13508841918294,-1,119.38383475161116,-1,104.80279099337002,-1,-1,-1
123.41495047197483,-1,119.73512433701316,-1,105.46622682167026,-1,-1,-1
123.41495047197483,-1,119.73512433701316,-1,105.46622682167026,104.75477316094002,-1,-1
123.41495047197483,-1,119.73512433701316,-1,105.46622682167026,-1,-1,-1
123.41495047197483,-1,119.73512433701316,-1,105.46622682167026,-1,-1,-1
123.41495047197483,-1,119.73512433701316,-1,105.46622682167026,104.50269135290249,-1,-1
123.41495047197483,-1,119.73512433701316,-1,105.46622682167026,-1,-1,-1
121.98872898755852,-1,117.58613863887189,-1,103.7093293778337,-1,-1,-1
121.70301968316151,-1,117.58613863887189,-1,103.7093293778337,102.55151144668713,-1,-1
121.53420300475089,-1,117.58613863887189,-1,103.46043929928,-1,-1,-1
121.28736537661291,-1,117.35656138452592,-1,103.25998741041953,-1,-1,-1
121.61440087423857,-1,117.36747845975052,-1,-1,-1,-1,-1
121.90185601540281,-1,117.11772923003588,-1,103.03640133467395,-1,-1,-1
120.50726119201282,-1,115.89003408404021,-1,-1,-1,-1,-1
120.22115038544591,-1,115.89003408404021,-1,-1,-1,-1,-1
120.01354090268315,-1,115.89003408404021,-1,-1,-1,-1,-1
120.01354090268315,-1,115.86980840581381,-1,102.04962028346799,-1,-1,-1
120.46809743662428,-1,115.86980840581381,-1,102.04962028346799,-1,-1,-1
120.46809743662428,-1,115.89003408404021,-1,-1,106.26499894132593,-1,-1
120.50726119201282,-1,115.89003408404021,-1,-1,-1,-1,-1
119.64139124901548,-1,115.07606180261818,-1,-1,102.50274386571317,-1,-1
119.9294063188841,-1,115.54896148386622,-1,100.77946219344496,102.50487793271108,-1,-1
119.84703792751826,-1,116.02262710350942,-1,101.02877065470014,-1,-1,-1
119.64139124901548,-1,115.54896148386622,-1,101.02877065470014,102.50487793271108,-1,-1
119.9294063188841,-1,115.07606180261818,-1,100.77946219344496,102.50487793271108,-1,-1
119.72494518687407,-1,115.12710367241938,-1,100.7983754829412,102.5109750221897,-1,-1
122.52168175470005,-1,118.701569071348,-1,104.54574357667556,-1,-1,-1
122.29498149965109,-1,118.27298930863293,-1,104.6571784446724,-1,-1,-1
122.22341224168142,-1,118.49314326154067,-1,105.36840133550476,105.80288275845795,-1,-1
122.22341224168142,-1,118.76973520219703,-1,105.15286491579771,-1,-1,-1
122.25894650290424,-1,119.01811836859126,-1,105.15286491579771,105.82207945414794,-1,-1
122.57880118519678,-1,119.01811836859126,-1,105.15286491579771,105.80288275845795,-1,-1
126.9694845228569,-1,120.64928512013654,-1,109.09456906739217,104.72941325148346,-1,-1
126.9694845228569,-1,120.41231249336589,-1,109.09456906739217,104.72941325148346,-1,-1
126.9694845228569,-1,120.64928512013654,-1,109.09456906739217,-1,-1,-1
126.9694845228569,-1,120.42554753871788,-1,109.09456906739217,-1,-1,-1
126.9694845228569,-1,120.42554753871788,-1,109.09456906739217,-1,-1,-1
126.9694845228569,-1,120.42554753871788,-1,109.09456906739217,104.72941325148346,-1,-1
124.69663187111351,-1,120.91422579663652,-1,108.25721684950155,108.06132518158381,-1,-1
124.69663187111351,-1,120.68605967550685,-1,108.25721684950155,108.06132518158381,-1,-1
